ID	HLM	MDR1	SOL	RLM	PPB_H	PPB_R
mol2244	0.675687	1.42297	*	1.02792	*	*
mol2245	0.675687	0.75761	*	1.839006	*	*
mol2246	1.472259	-0.022273	*	3.020553	*	*
mol2247	1.292057	-0.24357	*	2.169342	*	*
mol2248	0.675687	0.605748	*	1.996363	*	*
mol2249	0.888516	0.803424	*	2.253382	*	*
mol2250	1.521974	-0.146161	*	3.406091	*	*
mol2251	2.801293	-0.209432	*	3.678936	*	*
mol2252	0.675687	-0.110266	*	2.20878	*	*
mol2253	1.449448	0.876702	*	2.320447	*	*
mol2254	1.720969	-0.307441	*	2.817179	*	*
mol2255	0.882012	1.306649	*	2.281138	*	*
mol2256	0.675687	0.049223	*	1.02792	*	*
mol2257	0.675687	-0.0893	*	1.02792	*	*
mol2258	0.804685	0.050426	*	2.021475	*	*
mol2259	0.675687	1.184926	*	1.177854	*	*
mol2260	0.721398	0.42021	*	1.02792	*	*
mol2261	2.362332	0.307224	*	3.208045	*	*
mol2262	0.800854	0.961726	*	2.457959	*	*
mol2263	0.675687	0.294728	*	1.919904	*	*
mol2264	2.36919	0.12276	*	3.253742	*	*
mol2265	0.675687	0.254016	*	1.78651	*	*
mol2266	0.675687	0.251796	*	2.25382	*	*
mol2267	1.941303	1.971798	*	2.723185	*	*
mol2268	2.285411	-0.16069	*	3.421203	*	*
mol2269	1.259522	-0.272828	*	2.56103	*	*
mol2270	0.675687	0.725943	*	1.764101	*	*
mol2271	0.675687	0.385885	*	1.02792	*	*
mol2272	1.819735	-0.206171	*	2.499662	*	*
mol2273	0.675687	0.456977	*	1.02792	*	*
mol2274	1.095901	0.114982	*	3.45967	*	*
mol2275	0.675687	1.326194	*	2.051199	*	*
mol2276	0.675687	1.741872	*	1.875206	*	*
mol2277	2.210974	0.186232	*	3.505662	*	*
mol2278	1.530251	-0.250186	*	2.947692	*	*
mol2279	1.299093	-0.191598	*	2.683729	*	*
mol2280	0.858236	0.429683	*	2.53547	*	*
mol2281	2.555779	0.387575	*	3.40331	*	*
mol2282	0.973866	0.463168	*	2.35824	*	*
mol2283	3.128647	0.344454	*	3.62284	*	*
mol2284	1.321433	0.560941	*	2.268124	*	*
mol2285	1.42213	-0.062208	*	2.475317	*	*
mol2286	1.821592	-0.054617	*	2.761215	*	*
mol2287	0.675687	1.478798	*	1.914142	*	*
mol2288	1.179638	-0.274922	*	2.45875	*	*
mol2289	1.963632	1.229	*	3.333077	*	*
mol2290	1.272213	-0.156792	*	2.68395	*	*
mol2291	0.675687	1.110479	*	1.613472	*	*
mol2292	2.036781	0.828754	*	2.974697	*	*
mol2293	1.713768	0.780363	*	2.714585	*	*
mol2294	0.675687	-0.254684	*	2.359412	*	*
mol2295	1.515039	1.802269	*	1.831595	*	*
mol2296	1.922243	1.86545	*	2.459891	*	*
mol2297	0.675687	1.917146	*	1.02792	*	*
mol2298	0.675687	1.46321	*	1.02792	*	*
mol2299	1.930623	0.446935	*	1.65272	*	*
mol2300	0.675687	1.679829	*	2.034721	*	1.16196661636
mol2301	1.260358	-0.224883	*	2.691909	*	*
mol2302	0.675687	-0.132207	*	1.745169	*	*
mol2303	0.675687	0.135928	*	1.385946	*	*
mol2304	1.686127	-0.258719	*	2.503204	*	*
mol2305	2.923645	1.114003	*	3.380792	*	*
mol2306	0.963929	0.129375	*	1.836083	*	*
mol2307	0.685831	0.174505	*	2.939549	*	*
mol2308	2.988805	0.086554	*	3.535023	*	*
mol2309	1.346314	0.14871	*	1.704605	*	*
mol2310	0.675687	0.452816	*	1.564477	*	*
mol2311	1.219663	1.215782	*	1.955952	*	*
mol2312	0.675687	0.151229	*	1.881664	*	*
mol2313	1.26131	1.705644	*	1.02792	0.885361220032	0.976808337338
mol2314	0.675687	1.959179	*	1.803218	*	*
mol2315	1.640899	1.15241	*	2.615611	*	*
mol2316	1.321495	0.054979	*	2.163832	*	*
mol2317	1.715903	-0.162059	*	3.217774	*	*
mol2318	1.323685	0.183631	*	1.901093	*	*
mol2319	2.214264	-0.215427	*	2.26795	*	*
mol2320	0.675687	0.147309	*	3.360202	*	*
mol2321	1.762904	-0.285094	*	3.163096	*	*
mol2322	0.675687	-0.126017	*	1.70571	*	*
mol2323	0.79789	2.116986	*	3.058604	*	*
mol2324	0.818556	0.933586	*	2.422459	*	*
mol2325	1.02152	0.037125	*	2.812344	*	*
mol2326	1.105033	1.294052	*	1.02792	1.62335268154	*
mol2327	1.474449	1.424212	*	3.148167	*	*
mol2328	0.675687	1.263939	*	3.058071	*	*
mol2329	2.105043	1.347895	*	3.78887	*	*
mol2330	1.427113	1.898117	*	2.749438	*	*
mol2331	1.155063	-0.150743	*	2.601778	*	*
mol2332	1.942678	-0.366969	*	2.789225	*	*
mol2333	0.675687	1.511064	*	1.02792	*	*
mol2334	1.663739	1.894483	*	2.581408	*	*
mol2335	0.675687	0.601902	*	1.207311	*	*
mol2336	0.675687	1.012523	*	2.474578	*	*
mol2337	0.961469	-0.074031	*	2.113452	*	*
mol2338	1.137607	1.606834	*	2.117218	*	*
mol2339	1.346685	1.300649	*	2.858201	*	*
mol2340	0.675687	1.427244	*	2.45694	*	*
mol2341	0.675687	-0.011014	*	1.02792	*	*
mol2342	0.675687	0.157709	*	1.056752	*	*
mol2343	0.89354	-0.163414	*	2.357199	*	*
mol2344	0.927935	1.019512	*	1.665862	*	*
mol2345	1.515582	0.034373	*	1.948995	*	*
mol2346	1.346705	-0.162221	*	2.360603	*	*
mol2347	0.675687	0.270338	*	1.320645	*	*
mol2348	0.675687	-0.083203	*	1.863816	*	*
mol2349	1.334916	0.442605	*	3.463346	*	*
mol2350	2.027505	-0.148766	*	3.320043	*	*
mol2351	1.427519	0.80565	*	3.063682	*	*
mol2352	2.089389	0.97305	*	3.224953	*	*
mol2353	0.675687	0.644203	*	1.978724	*	*
mol2354	0.675687	-0.013547	*	1.02792	*	*
mol2355	0.675687	2.251464	*	1.02792	*	*
mol2356	2.080893	2.087257	*	2.37084	*	*
mol2357	2.374272	0.498019	*	3.515722	*	*
mol2358	0.675687	1.166192	*	1.58835	*	*
mol2359	1.455865	-0.071566	*	1.979157	*	*
mol2360	2.123532	0.692469	*	2.542908	*	*
mol2361	0.675687	1.035831	*	1.450788	*	*
mol2362	0.675687	1.31281	*	2.403124	*	*
mol2363	0.675687	1.364789	*	1.66289	*	*
mol2364	1.572465	1.082845	*	3.039176	*	*
mol2365	2.651701	0.858359	*	3.676246	*	*
mol2366	1.028815	1.191735	*	2.409196	*	*
mol2367	1.425469	0.052484	*	2.430244	*	*
mol2368	0.824451	-0.238274	*	2.103451	*	*
mol2369	0.675687	0.879415	*	1.702611	*	*
mol2370	0.675687	1.462311	*	1.02792	*	*
mol2371	0.675687	0.432687	*	1.802856	*	*
mol2372	0.675687	0.111183	*	2.77015	*	*
mol2373	1.970035	2.061783	*	2.741364	*	*
mol2374	0.675687	-0.122096	*	1.333246	*	*
mol2375	1.575442	-0.169877	*	1.155579	*	*
mol2376	1.641494	-0.216607	*	1.687859	*	*
mol2377	0.675687	0.607133	*	1.02792	*	*
mol2378	0.675687	-0.164033	*	1.02792	*	*
mol2379	1.332156	0.25753	*	2.392375	*	*
mol2380	0.675687	0.405075	*	1.02792	*	*
mol2381	0.675687	0.451316	*	2.051025	*	*
mol2382	0.931254	-0.169983	*	1.64289	*	*
mol2383	0.675687	-0.139656	*	1.02792	*	*
mol2384	1.168556	-0.248957	*	2.945691	*	*
mol2385	0.675687	-0.30655	*	1.02792	*	*
mol2386	1.706701	1.966511	*	3.522117	*	*
mol2387	0.675687	0.244552	*	1.093211	*	*
mol2388	1.562947	1.538571	*	2.77605	*	*
mol2389	0.675687	1.973591	*	2.049679	*	*
mol2390	2.341284	-0.32542	*	3.189669	*	*
mol2391	0.675687	-0.188287	*	1.02792	*	*
mol2392	1.696348	-0.239057	*	1.843768	*	*
mol2393	1.430269	-0.143321	*	2.150806	*	*
mol2394	0.675687	0.596126	*	1.02792	*	*
mol2395	1.575292	-0.312639	*	3.007036	*	*
mol2396	0.723948	-0.564585	*	1.207957	*	*
mol2397	2.831561	-0.305171	*	3.342119	*	*
mol2398	1.424669	1.220981	*	2.44745	*	*
mol2399	1.434186	-0.470786	*	2.277641	*	*
mol2400	1.813207	1.371127	*	2.441376	*	*
mol2401	2.170476	-0.238278	*	3.662284	*	*
mol2402	0.951677	0.469465	*	1.637209	*	*
mol2403	1.575846	0.089584	*	2.27489	*	*
mol2404	1.433626	-0.243942	*	2.43353	*	*
mol2405	1.664068	0.216406	*	2.537741	*	*
mol2406	0.865933	0.976895	*	1.02792	*	*
mol2407	0.675687	0.625673	*	2.207201	*	*
mol2408	1.113576	-0.275107	*	2.865585	*	*
mol2409	0.675687	0.978522	*	1.02792	*	*
mol2410	0.675687	0.856125	*	2.437779	*	*
mol2411	0.675687	1.154046	*	1.164174	*	*
mol2412	2.296163	1.716238	*	2.865973	*	*
mol2413	0.675687	0.244581	*	1.699942	*	*
mol2414	1.140697	1.546705	*	2.815961	*	*
mol2415	1.354224	-0.292474	*	2.443678	*	*
mol2416	0.675687	-0.173384	*	1.242094	*	*
mol2417	2.088671	-0.119118	*	3.250742	*	*
mol2418	0.675687	0.181286	*	1.734552	*	*
mol2419	0.675687	0.408828	*	1.705932	*	*
mol2420	0.898999	0.290341	*	1.46574	*	*
mol2421	0.675687	0.579534	*	1.798906	*	*
mol2422	1.049334	0.729599	*	2.372549	*	*
mol2423	0.675687	0.280355	*	1.28695	*	*
mol2424	2.62644	1.074831	*	3.32228	*	*
mol2425	0.675687	0.642103	*	1.02792	*	*
mol2426	1.585032	-0.208235	*	2.801295	*	*
mol2427	0.675687	0.279509	*	1.907266	*	*
mol2428	0.709524	-0.248911	*	1.706069	*	*
mol2429	1.606865	1.182377	*	3.12181	*	*
mol2430	1.732362	-0.372015	*	2.569665	*	*
mol2431	1.907368	-0.214491	*	3.385994	*	*
mol2432	1.055837	-0.093539	*	2.431087	*	*
mol2433	1.533607	0.047559	*	2.457488	*	*
mol2434	0.675687	0.617026	*	1.02792	*	*
mol2435	2.477525	-0.43475	*	2.893243	*	*
mol2436	0.675687	0.634517	*	1.02792	*	*
mol2437	1.309012	1.745512	*	2.911304	*	*
mol2438	1.13653	0.081861	*	2.142402	*	*
mol2439	1.563837	0.078246	*	1.884115	*	*
mol2440	2.57133	0.257266	*	3.251663	*	*
mol2441	1.732305	1.244672	*	2.756594	*	*
mol2442	1.85262	-0.16464	*	2.799987	*	*
mol2443	1.13906	0.557878	*	1.704477	*	*
mol2444	0.675687	-0.121866	*	1.32418	*	*
mol2445	1.607112	-0.193307	*	3.316109	*	*
mol2446	0.675687	1.635875	*	1.755951	*	*
mol2447	0.737272	-0.163733	*	2.400699	*	*
mol2448	2.299204	-0.334082	*	2.853308	*	*
mol2449	2.593233	0.886338	*	3.397385	*	*
mol2450	0.675687	0.314435	*	1.95144	*	*
mol2451	1.293959	1.706356	*	2.692272	*	*
mol2452	0.675687	-0.099528	*	1.33383	*	*
mol2453	1.220788	-0.127354	*	2.166868	*	*
mol2454	1.178027	0.378491	*	1.853437	*	*
mol2455	1.375408	0.061781	*	2.935433	*	*
mol2456	2.092731	0.140167	*	3.49667	*	*
mol2457	1.821081	-0.332348	*	3.057528	*	*
mol2458	1.808879	0.920035	*	2.658694	*	*
mol2459	1.27568	-0.146788	*	3.034712	*	*
mol2460	1.923197	-0.136385	*	3.765053	*	*
mol2461	1.240923	1.380309	*	2.278223	*	*
mol2462	1.579578	0.549724	*	2.699195	*	*
mol2463	0.675687	2.108108	*	1.02792	*	*
mol2464	1.915205	-0.141783	*	3.025956	*	*
mol2465	1.662257	0.64813	*	2.231273	*	*
mol2466	1.850156	0.257742	*	2.411877	*	*
mol2467	1.824197	-0.38973	*	2.452276	*	*
mol2468	1.995425	-1.046978	*	2.173218	*	*
mol2469	1.105476	-0.210317	*	2.549866	*	*
mol2470	1.177479	0.363117	*	2.700246	*	*
mol2471	1.994031	0.282775	*	2.977713	*	*
mol2472	2.291806	0.378868	*	3.399656	*	*
mol2473	2.175874	1.46501	*	3.11487	*	*
mol2474	1.17981	-0.064604	*	3.329294	*	*
mol2475	0.675687	-0.068373	*	3.182323	*	*
mol2476	2.106068	-0.165816	*	3.649253	*	*
mol2477	0.954291	1.319525	*	1.818424	*	*
mol2478	0.675687	0.526276	*	2.373252	*	*
mol2479	0.813181	1.305873	*	1.509203	*	*
mol2480	0.890309	-0.176716	*	1.670812	*	*
mol2481	0.675687	0.084377	*	1.02792	*	*
mol2482	0.675687	0.078607	*	1.02792	*	*
mol2483	2.718688	-0.083099	*	2.471828	*	*
mol2484	1.094052	1.62941	*	1.750825	*	*
mol2485	0.675687	0.077644	*	1.654148	*	*
mol2486	1.615466	1.042049	*	2.256013	*	*
mol2487	0.675687	-0.139945	*	1.932017	*	*
mol2488	1.111464	-0.23664	*	2.1188	*	*
mol2489	1.355854	0.296836	*	2.228346	*	*
mol2490	1.706351	0.342396	*	3.028672	*	*
mol2491	2.548436	1.230623	*	3.303913	*	*
mol2492	1.312008	-0.248938	*	3.015705	*	*
mol2493	0.803457	0.679085	*	1.736141	*	*
mol2494	2.28054	-0.081366	*	3.441501	*	*
mol2495	1.295215	1.476216	*	1.953866	*	*
mol2496	1.808447	-0.252961	*	2.971106	*	*
mol2497	1.869255	-0.17321	*	2.15671	*	*
mol2498	0.675687	-0.178465	*	1.842971	*	*
mol2499	0.853577	1.066649	*	1.650366	*	*
mol2500	1.179925	-0.18192	*	3.364869	*	*
mol2501	0.983852	1.390771	*	1.692292	*	*
mol2502	1.358011	-0.299222	*	1.683758	*	*
mol2503	1.083395	0.222765	*	2.20978	*	*
mol2504	0.887561	1.064381	*	2.099169	*	*
mol2505	1.659688	0.246445	*	2.793373	*	*
mol2506	0.675687	-0.151372	*	1.372249	*	*
mol2507	1.764214	0.341386	*	2.678619	*	*
mol2508	1.746401	0.860478	*	2.883857	*	*
mol2509	0.675687	0.905416	*	1.921967	*	*
mol2510	0.675687	-0.170774	*	1.02792	*	*
mol2511	1.461844	0.291568	*	2.862259	*	*
mol2512	2.056447	0.599563	*	3.04382	*	*
mol2513	2.629072	-0.232005	*	3.805995	*	*
mol2514	1.390847	0.113544	*	2.665128	*	*
mol2515	0.936815	-0.171138	*	1.913295	*	*
mol2516	1.33169	1.367228	*	2.453306	*	*
mol2517	2.118813	-0.18876	*	3.267068	*	*
mol2518	0.675687	0.18908	*	1.765072	*	*
mol2519	1.674834	-0.092677	*	2.836986	*	*
mol2520	1.195651	1.578111	*	2.321453	*	*
mol2521	0.946157	1.757831	*	1.667509	*	*
mol2522	1.567191	0.518256	*	3.049083	*	*
mol2523	0.675687	1.818755	*	1.727379	*	*
mol2524	0.702775	0.082553	*	2.285168	*	*
mol2525	0.675687	-0.061347	*	1.02792	*	*
mol2526	0.675687	-0.0775	*	2.075134	*	*
mol2527	0.866346	0.497095	*	1.867456	*	*
mol2528	0.682416	0.246213	*	1.197115	*	*
mol2529	1.383582	0.242002	*	3.10869	*	*
mol2530	2.426867	-0.13813	*	3.734275	*	*
mol2531	2.149625	-0.237265	*	3.41258	*	*
mol2532	2.647509	-0.216393	*	3.346359	*	*
mol2533	1.99596	-0.157582	*	3.560187	*	*
mol2534	1.963367	1.318948	*	3.558861	*	*
mol2535	2.042843	0.665062	*	2.203068	*	*
mol2536	0.675687	-0.152301	*	1.236159	*	*
mol2537	0.675687	0.764502	*	1.729497	*	*
mol2538	2.259651	-0.201059	*	2.474547	*	*
mol2539	0.675687	0.112994	*	2.018222	*	*
mol2540	2.429718	1.713629	*	2.991704	*	*
mol2541	0.675687	1.28745	*	1.02792	*	*
mol2542	1.542178	1.550029	*	2.941385	*	*
mol2543	1.261406	-0.311653	*	2.591441	*	*
mol2544	1.635182	0.872574	*	2.10405	*	*
mol2545	1.374455	-0.31976	*	2.406014	*	*
mol2546	1.124635	0.370645	*	1.905542	*	*
mol2547	2.778967	0.359626	*	3.474072	*	*
mol2548	2.053528	0.739917	*	3.271782	*	*
mol2549	0.675687	1.142746	*	1.278639	*	*
mol2550	0.675687	-0.190345	*	1.922798	*	*
mol2551	0.675687	0.480307	*	1.341692	*	*
mol2552	2.5113	0.01153	*	3.352061	*	*
mol2553	2.11842	-0.239908	*	3.106014	*	*
mol2554	1.176612	-0.220272	*	2.846717	*	*
mol2555	0.675687	0.129621	*	1.294202	*	*
mol2556	1.762566	0.113058	*	2.783221	*	*
mol2557	1.999748	1.123484	*	2.764486	*	*
mol2558	2.315294	-0.114811	*	3.379189	*	*
mol2559	0.675687	0.460404	*	1.537403	*	*
mol2560	1.764729	-0.118564	*	2.7726	*	*
mol2561	0.675687	0.080453	*	1.791978	*	*
mol2562	1.205313	-0.23659	*	2.103961	*	*
mol2563	1.950506	-0.136507	*	3.377926	*	*
mol2564	1.526804	1.158068	*	3.382484	*	*
mol2565	0.675687	1.522974	*	2.694701	*	*
mol2566	0.692053	0.692613	*	2.001279	*	*
mol2567	1.466823	1.959167	*	2.12715	*	*
mol2568	2.412445	1.30565	*	2.393737	*	*
mol2569	0.854974	0.443196	*	2.49872	*	*
mol2570	0.675687	-0.120796	*	1.02792	*	*
mol2571	0.675687	1.500643	*	1.02792	*	*
mol2572	0.675687	1.070491	*	1.757995	*	*
mol2573	0.675687	0.913538	*	2.030357	*	*
mol2574	1.291768	-0.094114	*	2.632281	*	*
mol2575	0.76552	0.204929	*	1.394924	*	*
mol2576	1.529469	1.385236	*	2.589565	*	*
mol2577	0.675687	0.883031	*	1.02792	*	*
mol2578	1.275334	-0.243762	*	2.230988	*	*
mol2579	1.611925	1.460518	*	2.82849	*	*
mol2580	0.675687	0.466053	*	1.441931	*	*
mol2581	1.094296	-0.11582	*	2.679317	*	*
mol2582	1.262759	0.390073	*	2.351528	*	*
mol2583	0.675687	0.589953	*	1.708149	*	*
mol2584	0.860518	0.043278	*	2.698271	*	*
mol2585	1.292743	-0.281388	*	2.466184	*	*
mol2586	1.552023	0.578972	*	3.43121	*	*
mol2587	0.675687	0.157255	*	1.827266	*	*
mol2588	0.675687	-0.00832	*	2.554897	*	*
mol2589	2.402383	-0.273672	*	2.751363	*	*
mol2590	0.675687	-0.135463	*	1.474668	*	*
mol2591	1.132804	0.37783	*	2.387648	*	*
mol2592	2.024777	0.778876	*	2.942241	*	*
mol2593	2.00794	-0.336951	*	3.478521	*	*
mol2594	1.941318	-0.282149	*	3.241916	*	*
mol2595	1.882638	0.085679	*	2.707986	*	*
mol2596	1.380826	-0.142891	*	1.976611	*	*
mol2597	2.159209	-0.323809	*	2.478226	*	*
mol2598	0.713742	0.923449	*	1.862555	*	*
mol2599	0.675687	-0.442557	*	1.02792	*	*
mol2600	2.600097	-0.157315	*	3.25409	*	*
mol2601	1.221232	0.390284	*	3.099346	*	*
mol2602	1.096249	-0.23004	*	1.723817	*	*
mol2603	0.675687	-0.066466	*	1.152869	*	*
mol2604	1.789623	0.407187	*	3.34628	*	*
mol2605	0.675687	1.433543	*	2.31187	*	*
mol2606	0.675687	1.185068	*	2.727588	*	*
mol2607	0.870462	0.315617	*	2.488995	*	*
mol2608	1.708803	1.542524	*	2.090953	*	*
mol2609	0.675687	0.927562	*	1.48728	*	*
mol2610	1.20055	-0.221808	*	2.855174	*	*
mol2611	0.762078	-0.265723	*	1.932113	*	*
mol2612	0.933943	0.48647	*	1.958769	*	*
mol2613	1.704502	1.544933	*	2.591537	*	*
mol2614	1.052194	1.321795	*	1.303952	*	*
mol2615	1.539177	-0.17433	*	3.348896	*	*
mol2616	0.675687	0.812561	*	1.519566	*	*
mol2617	0.675687	-0.371495	*	1.02792	*	*
mol2618	0.675687	-0.012197	*	1.871018	*	*
mol2619	2.374878	-0.252563	*	2.745396	*	*
mol2620	0.675687	-0.178606	*	1.02792	*	*
mol2621	0.675687	0.210627	*	1.499824	*	*
mol2622	0.675687	-0.104748	*	2.046085	*	*
mol2623	2.144643	0.689099	*	3.281688	*	*
mol2624	0.675687	0.950095	*	2.643494	*	*
mol2625	1.761432	-0.113887	*	3.248239	*	*
mol2626	2.266418	-0.249664	*	2.691289	*	*
mol2627	2.081203	-0.333996	*	3.339392	*	*
mol2628	1.71163	1.298931	*	2.789264	*	*
mol2629	0.675687	0.465281	*	1.48521	*	*
mol2630	0.675687	1.360741	*	1.58372	*	*
mol2631	1.018742	-0.090682	*	2.419673	*	*
mol2632	1.098298	0.241565	*	2.055611	*	*
mol2633	0.675687	-0.182735	*	1.987407	*	*
mol2634	1.100612	0.144048	*	3.069237	*	*
mol2635	0.675687	1.132519	*	1.885339	*	*
mol2636	0.954628	1.460472	*	1.413166	*	*
mol2637	1.025961	0.117135	*	1.78456	*	*
mol2638	0.675687	0.045763	*	1.02792	*	*
mol2639	0.675687	1.380964	*	1.032256	*	*
mol2640	1.26503	2.033209	*	1.960571	*	*
mol2641	2.311514	1.429111	*	2.937915	*	*
mol2642	1.909775	-0.269703	*	2.896365	*	*
mol2643	2.053305	0.010456	*	3.450776	*	*
mol2644	1.76195	-0.142131	*	2.519097	*	*
mol2645	0.675687	0.39542	*	2.297382	*	*
mol2646	1.505909	0.42372	*	2.578474	*	*
mol2647	0.941809	0.543494	*	2.644858	*	*
mol2648	0.675687	1.363985	*	1.219349	*	*
mol2649	0.675687	1.177259	*	1.437846	*	*
mol2650	1.585991	0.351123	*	3.205708	*	*
mol2651	1.203577	1.227586	*	2.48827	*	*
mol2652	1.270795	1.550075	*	2.013242	*	*
mol2653	1.803341	2.052162	*	2.916353	*	*
mol2654	1.098159	0.576796	*	2.150124	*	*
mol2655	2.006449	1.096035	*	3.102586	*	*
mol2656	2.5123	-0.052584	*	3.149474	*	*
mol2657	0.675687	1.162001	*	1.535712	*	*
mol2658	0.675687	-0.147984	*	1.412192	*	*
mol2659	1.752632	1.90095	*	2.255494	*	*
mol2660	1.411889	-0.167351	*	2.851885	*	*
mol2661	0.675687	0.380397	*	1.47372	*	*
mol2662	0.675687	1.494803	*	1.02792	*	*
mol2663	2.708154	0.162661	*	3.002522	*	*
mol2664	0.675687	0.23827	*	2.04768	*	*
mol2665	0.935255	-0.060692	*	2.30063	*	*
mol2666	1.237946	0.450567	*	2.219734	*	*
mol2667	0.882069	0.956787	*	1.481457	*	*
mol2668	1.906664	1.060474	*	2.468468	*	*
mol2669	1.938094	-0.279506	*	3.334054	*	*
mol2670	2.892047	-0.32421	*	3.310942	*	*
mol2671	2.27069	-0.464796	*	2.376327	*	*
mol2672	1.269723	-0.135765	*	2.799211	*	*
mol2673	1.782716	0.000954	*	3.350642	*	*
mol2674	1.250225	-0.17101	*	2.710965	*	*
mol2675	2.219134	-0.157723	*	3.360073	*	*
mol2676	0.675687	1.136493	*	2.211572	*	*
mol2677	0.675687	1.347493	*	1.206745	*	*
mol2678	1.569444	-0.326625	*	2.752366	*	*
mol2679	2.557246	0.860606	*	3.244757	*	*
mol2680	1.974397	-0.439979	*	3.20397	*	*
mol2681	0.675687	0.157975	*	1.301724	*	*
mol2682	1.034989	0.80327	*	2.599288	*	*
mol2683	1.604539	*	*	2.517313	*	*
mol2684	2.75467	*	*	3.325416	*	*
mol2685	1.716137	*	*	2.392191	*	*
mol2686	2.102111	*	*	3.487681	*	*
mol2687	1.031812	*	*	1.90761	*	*
mol2688	1.878664	*	*	1.949397	*	*
mol2689	0.799341	*	*	1.152288	*	*
mol2690	0.675687	*	*	1.02792	*	*
mol2691	1.789355	*	*	3.038994	*	*
mol2692	0.675687	*	*	1.969178	*	*
mol2693	1.826204	*	*	2.285722	*	*
mol2694	2.878486	*	*	3.370785	*	*
mol2695	2.212595	*	*	3.293024	*	*
mol2696	0.933639	*	*	1.887257	*	*
mol2697	2.309965	*	*	2.671385	*	*
mol2698	0.675687	*	*	1.954542	*	*
mol2699	0.881385	*	*	1.165563	-0.356547323514	-0.537602002101
mol2700	0.675687	*	*	1.455773	*	*
mol2701	0.939444	*	*	1.958777	1.65166560392	*
mol2702	2.293431	*	*	3.393341	*	*
mol2703	2.62393	*	*	3.810497	*	*
mol2704	1.503137	*	*	2.217616	*	*
mol2705	0.675687	*	*	1.437418	*	*
mol2706	2.560712	*	*	3.377412	*	*
mol2707	1.088101	*	*	2.480026	*	*
mol2708	1.060018	*	*	2.07261	*	*
mol2709	0.880356	*	*	1.402313	*	*
mol2710	2.512695	*	*	3.423962	*	*
mol2711	1.13405	*	*	2.268597	*	*
mol2712	1.624777	*	*	3.733403	*	*
mol2713	2.321213	*	*	2.900126	*	*
mol2714	0.675687	*	*	2.650205	*	*
mol2715	0.910571	*	*	2.190015	*	*
mol2716	2.02104	*	*	3.240542	*	*
mol2717	1.798056	*	*	2.814836	*	*
mol2718	1.944833	*	*	2.780832	*	*
mol2719	1.880425	*	*	2.781179	*	*
mol2720	2.196237	*	*	2.857942	*	*
mol2721	1.230244	*	*	2.383677	*	*
mol2722	1.726572	*	*	2.571881	*	*
mol2723	1.266608	*	*	2.137538	*	*
mol2724	2.207244	*	*	2.646508	*	*
mol2725	0.675687	*	*	2.2843	*	*
mol2726	1.96254	*	*	2.769927	*	*
mol2727	2.087261	*	*	2.733013	*	*
mol2728	1.558613	*	*	2.808135	*	*
mol2729	0.808346	*	*	2.017751	*	*
mol2730	1.54711	*	*	2.84358	*	*
mol2731	0.675687	*	*	1.02792	*	*
mol2732	0.945764	*	*	2.022606	*	*
mol2733	2.136248	*	*	2.754764	*	*
mol2734	0.675687	*	*	2.280706	*	*
mol2735	0.675687	*	*	2.593793	*	*
mol2736	1.045636	*	*	2.688189	*	*
mol2737	1.829522	*	*	2.751772	*	*
mol2738	1.41707	*	*	1.692	*	*
mol2739	2.081607	*	*	3.753651	*	*
mol2740	2.426973	*	*	2.709458	*	*
mol2741	2.345464	*	*	3.552022	*	*
mol2742	0.675687	*	*	2.389173	*	*
mol2743	1.619886	*	*	2.215212	*	*
mol2744	0.675687	*	*	1.641464	*	*
mol2745	1.232335	*	*	2.417443	*	*
mol2746	1.609829	*	*	2.4255	*	*
mol2747	0.675687	*	*	1.02792	*	*
mol2748	0.896416	*	*	2.753398	*	*
mol2749	1.300704	*	*	2.15604	*	*
mol2750	1.542162	*	*	2.363551	*	*
mol2751	1.742921	*	*	2.776868	*	*
mol2752	1.897385	*	*	3.313591	*	*
mol2753	0.675687	*	*	2.790512	*	*
mol2754	0.675687	*	*	1.811964	*	*
mol2755	0.675687	*	*	1.02792	*	*
mol2756	0.675687	*	*	1.212986	*	*
mol2757	1.328909	*	*	2.274343	*	*
mol2758	2.246993	*	*	3.247574	*	*
mol2759	0.675687	*	*	1.890857	*	*
mol2760	1.176612	*	*	2.661308	*	*
mol2761	1.063146	*	*	2.211553	*	*
mol2762	0.675687	*	*	1.310481	*	*
mol2763	1.370143	*	*	2.401516	*	*
mol2764	0.675687	*	*	2.647138	*	*
mol2765	1.539741	*	*	2.686077	*	*
mol2766	1.362822	*	*	2.255309	*	*
mol2767	0.675687	*	*	1.02792	*	*
mol2768	1.312706	*	*	2.617562	*	*
mol2769	0.675687	*	*	2.377925	*	*
mol2770	1.125871	*	*	1.541567	*	*
mol2771	0.675687	*	*	1.829021	*	*
mol2772	1.008089	*	*	1.381494	*	*
mol2773	0.675687	*	*	1.02792	*	*
mol2774	1.257415	*	*	1.728118	*	*
mol2775	0.675687	*	*	1.73012	*	*
mol2776	0.675687	*	*	1.02792	*	*
mol2777	0.675687	*	*	1.02792	*	*
mol2778	2.289894	*	*	3.56664	*	*
mol2779	2.515026	*	*	3.139085	*	*
mol2780	0.675687	*	*	1.02792	*	*
mol2781	1.396234	*	*	2.357719	*	*
mol2782	3.372714	*	*	3.495299	*	*
mol2783	0.675687	*	*	1.02792	*	*
mol2784	1.468244	*	*	2.677144	*	*
